match_id,round_number,t1_score,t2_score,time_remaining_s,spike_planted,t1_loadout_value,t2_loadout_value,t1_duelists_alive,t1_controllers_alive,t1_initiators_alive,t1_sentinels_alive,t2_duelists_alive,t2_controllers_alive,t2_initiators_alive,t2_sentinels_alive,round_winner
213937,4,0,3,41,0,10550,22750,0,0,0,0,1,0,2,0,DEF
213937,5,0,4,100,0,21050,22750,1,1,2,1,1,0,3,1,DEF
213937,5,0,4,45,1,21050,22750,1,1,2,1,1,0,3,1,DEF
213937,5,0,4,35,1,21050,22750,1,1,2,1,1,0,2,1,DEF
213937,5,0,4,34,1,21050,22750,1,0,2,1,1,0,2,1,DEF
213937,5,0,4,32,1,21050,22750,1,0,1,1,1,0,2,1,DEF
213937,5,0,4,32,1,21050,22750,1,0,0,1,1,0,2,1,DEF
213937,5,0,4,31,1,21050,22750,0,0,0,1,1,0,2,1,DEF
213937,5,0,4,27,1,21050,22750,0,0,0,0,1,0,2,1,DEF
213937,5,0,4,17,1,21050,22750,0,0,0,0,1,0,2,1,DEF
213937,6,0,5,100,0,19200,24850,1,1,2,1,1,0,3,1,DEF
213937,6,0,5,55,0,19200,24850,1,1,1,1,1,0,3,1,DEF
213937,6,0,5,53,0,19200,24850,0,1,1,1,1,0,3,1,DEF
213937,6,0,5,49,0,19200,24850,0,0,1,1,1,0,3,1,DEF
213937,6,0,5,49,0,19200,24850,0,0,1,1,1,0,2,1,DEF
213937,6,0,5,35,0,19200,24850,0,0,1,1,1,0,2,0,DEF
213937,6,0,5,33,0,19200,24850,0,0,1,1,1,0,1,0,DEF
213937,6,0,5,33,0,19200,24850,0,0,1,0,1,0,1,0,DEF
213937,6,0,5,31,0,19200,24850,0,0,0,0,1,0,1,0,DEF
213937,7,0,6,100,0,12700,25200,1,1,2,1,1,0,3,1,DEF
213937,7,0,6,95,0,12700,25200,0,1,2,1,1,0,3,1,DEF
213937,7,0,6,40,0,12700,25200,0,0,2,1,1,0,3,1,DEF
213937,7,0,6,39,0,12700,25200,0,0,1,1,1,0,3,1,DEF
213937,7,0,6,29,0,12700,25200,0,0,0,1,1,0,3,1,DEF
213937,7,0,6,29,0,12700,25200,0,0,0,1,1,0,3,0,DEF
213937,7,0,6,0,0,12700,25200,0,0,0,0,1,0,3,0,DEF
213937,8,0,7,100,0,18400,24850,1,1,2,1,1,0,3,1,ATK
213937,8,0,7,49,0,18400,24850,0,1,2,1,1,0,3,1,ATK
213937,8,0,7,49,0,18400,24850,0,1,2,1,1,0,2,1,ATK
213937,8,0,7,48,0,18400,24850,0,1,2,1,1,0,1,1,ATK
213937,8,0,7,42,0,18400,24850,0,1,2,1,1,0,1,0,ATK
213937,8,0,7,45,1,18400,24850,0,1,2,1,1,0,1,0,ATK
213937,8,0,7,43,1,18400,24850,0,1,2,1,0,0,1,0,ATK
213937,8,0,7,34,1,18400,24850,0,1,2,1,0,0,0,0,ATK
213937,9,1,7,100,0,21400,23900,1,1,2,1,1,0,3,1,ATK
213937,9,1,7,26,0,21400,23900,1,1,2,1,1,0,2,1,ATK
213937,9,1,7,23,0,21400,23900,1,1,2,1,0,0,2,1,ATK
213937,9,1,7,20,0,21400,23900,0,1,2,1,0,0,2,1,ATK
213937,9,1,7,45,1,21400,23900,0,1,2,1,0,0,2,1,ATK
213937,9,1,7,26,1,21400,23900,0,1,2,0,0,0,2,1,ATK
213937,9,1,7,9,1,21400,23900,0,1,2,0,0,0,1,1,ATK
213937,9,1,7,8,1,21400,23900,0,1,2,0,0,0,1,0,ATK
213937,9,1,7,8,1,21400,23900,0,0,2,0,0,0,1,0,ATK
213937,9,1,7,6,1,21400,23900,0,0,1,0,0,0,1,0,ATK
213937,9,1,7,4,1,21400,23900,0,0,0,0,0,0,1,0,ATK
213937,9,1,7,0,1,21400,23900,0,0,0,0,0,0,0,0,ATK
213937,10,2,7,100,0,20250,22550,1,1,2,1,1,0,3,1,ATK
213937,10,2,7,96,0,20250,22550,1,1,2,1,1,0,2,1,ATK
213937,10,2,7,87,0,20250,22550,1,1,2,1,0,0,2,1,ATK
213937,10,2,7,87,0,20250,22550,0,1,2,1,0,0,2,1,ATK
213937,10,2,7,83,0,20250,22550,0,1,1,1,0,0,2,1,ATK
213937,10,2,7,82,0,20250,22550,0,1,1,1,0,0,1,1,ATK
213937,10,2,7,77,0,20250,22550,0,1,1,1,0,0,0,1,ATK
213937,10,2,7,76,0,20250,22550,0,0,1,1,0,0,0,1,ATK
213937,10,2,7,72,0,20250,22550,0,0,1,1,0,0,0,0,ATK
213937,11,3,7,100,0,21450,15000,1,1,2,1,1,0,3,1,DEF
213937,11,3,7,44,0,21450,15000,1,1,1,1,1,0,3,1,DEF
213937,11,3,7,43,0,21450,15000,1,1,1,1,1,0,2,1,DEF
213937,11,3,7,40,0,21450,15000,1,1,0,1,1,0,2,1,DEF
213937,11,3,7,38,0,21450,15000,0,1,0,1,1,0,2,1,DEF
213937,11,3,7,38,0,21450,15000,0,0,0,1,1,0,2,1,DEF
213937,11,3,7,31,0,21450,15000,0,0,0,0,1,0,2,1,DEF
213937,12,3,8,100,0,18900,23900,1,1,2,1,1,0,3,1,ATK
213937,12,3,8,27,0,18900,23900,1,1,2,1,1,0,3,0,ATK
213937,12,3,8,27,0,18900,23900,1,1,2,1,0,0,3,0,ATK
213937,12,3,8,24,0,18900,23900,1,1,2,1,0,0,2,0,ATK
213937,12,3,8,15,0,18900,23900,1,0,2,1,0,0,2,0,ATK
213937,12,3,8,45,1,18900,23900,1,0,2,1,0,0,2,0,ATK
213937,12,3,8,40,1,18900,23900,0,0,2,1,0,0,2,0,ATK
213937,12,3,8,40,1,18900,23900,0,0,2,1,0,0,1,0,ATK
213937,12,3,8,37,1,18900,23900,0,0,2,1,0,0,0,0,ATK
213937,13,4,8,100,0,3850,3600,1,1,2,1,1,0,3,1,ATK
213937,13,4,8,91,0,3850,3600,1,1,2,1,1,0,2,1,ATK
213937,13,4,8,90,0,3850,3600,1,1,2,1,1,0,1,1,ATK
213937,13,4,8,89,0,3850,3600,1,1,2,0,1,0,1,1,ATK
213937,13,4,8,45,1,3850,3600,1,1,2,0,1,0,1,1,ATK
213937,13,4,8,34,1,3850,3600,1,1,1,0,1,0,1,1,ATK
213937,13,4,8,25,1,3850,3600,1,0,1,0,1,0,1,1,ATK
213937,13,4,8,24,1,3850,3600,0,0,1,0,1,0,1,1,ATK
213937,13,4,8,23,1,3850,3600,0,0,1,0,0,0,1,1,ATK
213937,13,4,8,23,1,3850,3600,0,0,0,0,0,0,1,1,ATK
213937,14,4,9,100,0,1750,14000,1,1,2,1,1,0,3,1,ATK
213937,14,4,9,88,0,1750,14000,1,0,2,1,1,0,3,1,ATK
213937,14,4,9,80,0,1750,14000,1,0,1,1,1,0,3,1,ATK
213937,14,4,9,45,1,1750,14000,1,0,1,1,1,0,3,1,ATK
213937,14,4,9,38,1,1750,14000,1,0,0,1,1,0,3,1,ATK
213937,14,4,9,37,1,1750,14000,1,0,0,1,0,0,3,1,ATK
213937,14,4,9,37,1,1750,14000,1,0,0,1,0,0,2,1,ATK
213937,14,4,9,36,1,1750,14000,1,0,0,1,0,0,2,0,ATK
213937,14,4,9,32,1,1750,14000,0,0,0,1,0,0,2,0,ATK
213937,14,4,9,31,1,1750,14000,0,0,0,1,0,0,1,0,ATK
213937,14,4,9,10,1,1750,14000,0,0,0,0,0,0,1,0,ATK
213937,15,4,10,100,0,19250,17600,1,1,2,1,1,0,3,1,DEF
213937,15,4,10,26,0,19250,17600,0,1,2,1,1,0,3,1,DEF
213937,15,4,10,22,0,19250,17600,0,1,2,1,1,0,2,1,DEF
213937,15,4,10,22,0,19250,17600,0,1,2,1,0,0,2,1,DEF
213937,15,4,10,21,0,19250,17600,0,1,2,0,0,0,2,1,DEF
213937,15,4,10,19,0,19250,17600,0,0,2,0,0,0,2,1,DEF
213937,15,4,10,17,0,19250,17600,0,0,2,0,0,0,1,1,DEF
213937,15,4,10,45,1,19250,17600,0,0,2,0,0,0,1,1,DEF
213937,15,4,10,40,1,19250,17600,0,0,2,0,0,0,0,1,DEF
213937,15,4,10,37,1,19250,17600,0,0,2,0,0,0,0,0,DEF
213937,15,4,10,27,1,19250,17600,0,0,2,0,0,0,0,0,DEF
213937,16,5,10,100,0,19300,20150,1,1,2,1,1,0,3,1,ATK
213937,16,5,10,29,0,19300,20150,1,1,1,1,1,0,3,1,ATK
213937,16,5,10,45,1,19300,20150,1,1,1,1,1,0,3,1,ATK
213937,16,5,10,42,1,19300,20150,1,0,1,1,1,0,3,1,ATK
213937,16,5,10,42,1,19300,20150,1,0,1,0,1,0,3,1,ATK
213937,16,5,10,37,1,19300,20150,1,0,1,0,1,0,2,1,ATK
213937,16,5,10,30,1,19300,20150,1,0,1,0,1,0,2,0,ATK
213937,16,5,10,29,1,19300,20150,1,0,0,0,1,0,2,0,ATK
213937,16,5,10,9,1,19300,20150,0,0,0,0,1,0,2,0,ATK
213937,17,5,11,100,0,14550,22000,1,1,2,1,1,0,3,1,ATK
213937,17,5,11,33,0,14550,22000,1,1,2,1,1,0,2,1,ATK
213937,17,5,11,33,0,14550,22000,1,1,1,1,1,0,2,1,ATK
213937,17,5,11,30,0,14550,22000,1,1,1,1,1,0,1,1,ATK
213937,17,5,11,29,0,14550,22000,1,0,1,1,1,0,1,1,ATK
213937,17,5,11,29,0,14550,22000,1,0,0,1,1,0,1,1,ATK
213937,17,5,11,29,0,14550,22000,1,0,0,1,0,0,1,1,ATK
213937,17,5,11,25,0,14550,22000,1,0,0,1,0,0,0,1,ATK
213937,17,5,11,21,0,14550,22000,1,0,0,0,0,0,0,1,ATK
213937,17,5,11,10,0,14550,22000,0,0,0,0,0,0,0,1,ATK
213937,17,5,11,45,1,14550,22000,0,0,0,0,0,0,0,1,ATK
213937,18,5,12,100,0,13500,20600,1,1,2,1,1,0,3,1,DEF
213937,18,5,12,70,0,13500,20600,1,1,1,1,1,0,3,1,DEF
213937,18,5,12,65,0,13500,20600,1,1,1,1,1,0,2,1,DEF
213937,18,5,12,54,0,13500,20600,1,1,0,1,1,0,2,1,DEF
213937,18,5,12,54,0,13500,20600,1,1,0,1,0,0,2,1,DEF
213937,18,5,12,53,0,13500,20600,0,1,0,1,0,0,2,1,DEF
213937,18,5,12,44,0,13500,20600,0,1,0,1,0,0,1,1,DEF
213937,18,5,12,43,0,13500,20600,0,1,0,1,0,0,0,1,DEF
213937,18,5,12,4,0,13500,20600,0,1,0,1,0,0,0,0,DEF
213937,19,6,12,100,0,19300,12500,1,1,2,1,1,0,3,1,DEF
213937,19,6,12,96,0,19300,12500,1,1,2,1,1,0,2,1,DEF
213937,19,6,12,95,0,19300,12500,1,1,2,1,1,0,1,1,DEF
213937,19,6,12,95,0,19300,12500,0,1,2,1,1,0,1,1,DEF
213937,19,6,12,92,0,19300,12500,0,1,2,1,0,0,1,1,DEF
213937,19,6,12,81,0,19300,12500,0,1,2,1,0,0,0,1,DEF
213937,19,6,12,78,0,19300,12500,0,1,1,1,0,0,0,1,DEF
213937,19,6,12,73,0,19300,12500,0,1,1,1,0,0,0,0,DEF
213937,20,7,12,100,0,23550,21750,1,1,2,1,1,0,3,1,DEF
213937,20,7,12,97,0,23550,21750,1,1,2,1,0,0,3,1,DEF
213937,20,7,12,66,0,23550,21750,1,1,2,1,0,0,2,1,DEF
213937,20,7,12,45,1,23550,21750,1,1,2,1,0,0,2,1,DEF
213937,20,7,12,18,1,23550,21750,1,1,1,1,0,0,2,1,DEF
213937,20,7,12,13,1,23550,21750,1,1,1,1,0,0,2,0,DEF
213937,20,7,12,10,1,23550,21750,1,1,1,0,0,0,2,0,DEF
213937,20,7,12,10,1,23550,21750,1,1,1,0,0,0,1,0,DEF
213937,20,7,12,9,1,23550,21750,1,1,0,0,0,0,1,0,DEF
213937,20,7,12,9,1,23550,21750,1,1,0,0,0,0,0,0,DEF
213937,20,7,12,1,1,23550,21750,1,1,0,0,0,0,0,0,DEF
213937,21,8,12,100,0,24350,10050,1,1,2,1,1,0,3,1,DEF
213937,21,8,12,25,0,24350,10050,1,1,2,1,0,0,3,1,DEF
213937,21,8,12,22,0,24350,10050,1,1,2,1,0,0,2,1,DEF
213937,21,8,12,22,0,24350,10050,1,1,2,1,0,0,1,1,DEF
213937,21,8,12,21,0,24350,10050,1,1,1,1,0,0,1,1,DEF
213937,21,8,12,19,0,24350,10050,1,1,1,1,0,0,1,0,DEF
213937,21,8,12,16,0,24350,10050,1,1,1,1,0,0,0,0,DEF
213937,22,9,12,100,0,24850,20900,1,1,2,1,1,0,3,1,DEF
213937,22,9,12,33,0,24850,20900,1,1,2,1,0,0,3,1,DEF
213937,22,9,12,32,0,24850,20900,1,1,1,1,0,0,3,1,DEF
213937,22,9,12,31,0,24850,20900,1,1,1,1,0,0,2,1,DEF
213937,22,9,12,31,0,24850,20900,1,1,1,1,0,0,1,1,DEF
213937,22,9,12,29,0,24850,20900,1,1,1,1,0,0,1,0,DEF
213937,22,9,12,27,0,24850,20900,1,1,1,1,0,0,0,0,DEF
213937,23,10,12,100,0,25250,11450,1,1,2,1,1,0,3,1,ATK
213937,23,10,12,91,0,25250,11450,1,1,1,1,1,0,3,1,ATK
213937,23,10,12,45,1,25250,11450,1,1,1,1,1,0,3,1,ATK
213937,23,10,12,11,1,25250,11450,1,1,1,1,1,0,2,1,ATK
213937,23,10,12,10,1,25250,11450,1,1,1,1,1,0,2,0,ATK
213937,23,10,12,9,1,25250,11450,1,1,1,0,1,0,2,0,ATK
213937,23,10,12,9,1,25250,11450,1,0,1,0,1,0,2,0,ATK
213937,23,10,12,7,1,25250,11450,1,0,1,0,1,0,1,0,ATK
213937,23,10,12,7,1,25250,11450,0,0,1,0,1,0,1,0,ATK
213937,23,10,12,6,1,25250,11450,0,0,1,0,0,0,1,0,ATK
213937,23,10,12,1,1,25250,11450,0,0,0,0,0,0,1,0,ATK
213843,1,0,0,100,0,3950,3650,0,0,4,1,2,1,1,0,ATK
213843,1,0,0,81,0,3950,3650,0,0,4,1,1,1,1,0,ATK
213843,1,0,0,81,0,3950,3650,0,0,4,0,1,1,1,0,ATK
213843,1,0,0,78,0,3950,3650,0,0,4,0,1,1,0,0,ATK
213843,1,0,0,45,1,3950,3650,0,0,4,0,1,1,0,0,ATK
213843,1,0,0,18,1,3950,3650,0,0,4,0,0,1,0,0,ATK
213843,1,0,0,18,1,3950,3650,0,0,4,0,0,1,0,0,ATK
213843,1,0,0,17,1,3950,3650,0,0,3,0,0,1,0,0,ATK
213843,1,0,0,15,1,3950,3650,0,0,3,0,0,0,0,0,ATK
213843,2,1,0,100,0,13900,2050,0,0,4,1,2,1,1,0,ATK
213843,2,1,0,94,0,13900,2050,0,0,3,1,2,1,1,0,ATK
213843,2,1,0,93,0,13900,2050,0,0,3,1,1,1,1,0,ATK
213843,2,1,0,45,1,13900,2050,0,0,3,1,1,1,1,0,ATK
213843,2,1,0,27,1,13900,2050,0,0,3,1,0,1,1,0,ATK
213843,2,1,0,27,1,13900,2050,0,0,3,1,0,1,0,0,ATK
213843,2,1,0,25,1,13900,2050,0,0,3,1,0,1,0,0,ATK
213843,2,1,0,2,1,13900,2050,0,0,2,1,0,1,0,0,ATK
213843,2,1,0,0,1,13900,2050,0,0,2,1,0,0,0,0,ATK
213843,3,2,0,100,0,18950,21300,0,0,4,1,2,1,1,0,ATK
213843,3,2,0,85,0,18950,21300,0,0,4,1,2,1,1,0,ATK
213843,3,2,0,45,1,18950,21300,0,0,4,1,2,1,1,0,ATK
213843,3,2,0,15,1,18950,21300,0,0,4,1,1,1,1,0,ATK
213843,3,2,0,15,1,18950,21300,0,0,3,1,1,1,1,0,ATK
213843,3,2,0,6,1,18950,21300,0,0,2,1,1,1,1,0,ATK
213843,4,3,0,100,0,22000,19000,0,0,4,1,2,1,1,0,DEF
213843,4,3,0,79,0,22000,19000,0,0,4,1,2,1,1,0,DEF
213843,4,3,0,77,0,22000,19000,0,0,3,1,2,1,1,0,DEF
213843,4,3,0,76,0,22000,19000,0,0,3,0,2,1,1,0,DEF
213843,4,3,0,76,0,22000,19000,0,0,3,0,2,1,0,0,DEF
213843,4,3,0,74,0,22000,19000,0,0,3,0,1,1,0,0,DEF
213843,4,3,0,74,0,22000,19000,0,0,2,0,1,1,0,0,DEF
213843,4,3,0,45,1,22000,19000,0,0,2,0,1,1,0,0,DEF
213843,4,3,0,44,1,22000,19000,0,0,1,0,1,1,0,0,DEF
213843,4,3,0,34,1,22000,19000,0,0,0,0,1,1,0,0,DEF
213843,4,3,0,25,1,22000,19000,0,0,0,0,1,1,0,0,DEF
213843,5,3,1,100,0,18650,22000,0,0,4,1,2,1,1,0,ATK
213843,5,3,1,57,0,18650,22000,0,0,4,1,1,1,1,0,ATK
213843,5,3,1,39,0,18650,22000,0,0,3,1,1,1,1,0,ATK
213843,5,3,1,37,0,18650,22000,0,0,3,1,1,1,0,0,ATK
213843,5,3,1,34,0,18650,22000,0,0,3,0,1,1,0,0,ATK
213843,5,3,1,30,0,18650,22000,0,0,3,0,1,1,0,0,ATK
213843,5,3,1,45,1,18650,22000,0,0,3,0,1,1,0,0,ATK
213843,5,3,1,39,1,18650,22000,0,0,3,0,1,0,0,0,ATK
213843,5,3,1,38,1,18650,22000,0,0,3,0,0,0,0,0,ATK
213843,6,4,1,100,0,23550,5450,0,0,4,1,2,1,1,0,DEF
213843,6,4,1,31,0,23550,5450,0,0,4,1,2,1,0,0,DEF
213843,6,4,1,31,0,23550,5450,0,0,3,1,2,1,0,0,DEF
213843,6,4,1,30,0,23550,5450,0,0,3,1,1,1,0,0,DEF
213843,6,4,1,45,1,23550,5450,0,0,3,1,1,1,0,0,DEF
213843,6,4,1,43,1,23550,5450,0,0,2,1,1,1,0,0,DEF
213843,6,4,1,36,1,23550,5450,0,0,2,1,0,1,0,0,DEF
213843,6,4,1,28,1,23550,5450,0,0,2,0,0,1,0,0,DEF
213843,6,4,1,8,1,23550,5450,0,0,1,0,0,1,0,0,DEF
213843,6,4,1,4,1,23550,5450,0,0,1,0,0,0,0,0,DEF
213843,6,4,1,2,1,23550,5450,0,0,1,0,0,0,0,0,DEF
213843,6,4,1,0,1,23550,5450,0,0,0,0,0,0,0,0,DEF
213843,7,4,2,100,0,22200,23700,0,0,4,1,2,1,1,0,ATK
213843,7,4,2,45,1,22200,23700,0,0,4,1,2,1,1,0,ATK
213843,7,4,2,44,1,22200,23700,0,0,3,1,2,1,1,0,ATK
213843,7,4,2,44,1,22200,23700,0,0,3,1,1,1,1,0,ATK
213843,7,4,2,42,1,22200,23700,0,0,2,1,1,1,1,0,ATK
213843,7,4,2,26,1,22200,23700,0,0,2,1,1,1,0,0,ATK
213843,7,4,2,20,1,22200,23700,0,0,1,1,1,1,0,0,ATK
213843,7,4,2,19,1,22200,23700,0,0,1,1,1,1,0,0,ATK
213843,7,4,2,18,1,22200,23700,0,0,1,1,0,1,0,0,ATK
213843,7,4,2,18,1,22200,23700,0,0,1,1,0,0,0,0,ATK
213843,8,5,2,100,0,22600,7300,0,0,4,1,2,1,1,0,DEF
213843,8,5,2,89,0,22600,7300,0,0,3,1,2,1,1,0,DEF
213843,8,5,2,89,0,22600,7300,0,0,3,1,1,1,1,0,DEF
213843,8,5,2,84,0,22600,7300,0,0,2,1,1,1,1,0,DEF
213843,8,5,2,78,0,22600,7300,0,0,2,1,1,1,1,0,DEF
213843,8,5,2,45,1,22600,7300,0,0,2,1,1,1,1,0,DEF
213843,8,5,2,40,1,22600,7300,0,0,1,1,1,1,1,0,DEF
213843,8,5,2,20,1,22600,7300,0,0,1,0,1,1,1,0,DEF
213843,8,5,2,19,1,22600,7300,0,0,0,0,1,1,1,0,DEF
213843,8,5,2,10,1,22600,7300,0,0,0,0,1,1,1,0,DEF
213843,9,5,3,100,0,19450,23900,0,0,4,1,2,1,1,0,ATK
213843,9,5,3,64,0,19450,23900,0,0,4,1,2,1,1,0,ATK
213843,9,5,3,63,0,19450,23900,0,0,4,0,2,1,1,0,ATK
213843,9,5,3,57,0,19450,23900,0,0,4,0,1,1,1,0,ATK
213843,9,5,3,54,0,19450,23900,0,0,4,0,1,0,1,0,ATK
213843,9,5,3,49,0,19450,23900,0,0,4,0,1,0,0,0,ATK
213843,9,5,3,45,1,19450,23900,0,0,4,0,1,0,0,0,ATK
213843,9,5,3,31,1,19450,23900,0,0,3,0,1,0,0,0,ATK
213843,10,6,3,100,0,19850,20650,0,0,4,1,2,1,1,0,ATK
213843,10,6,3,89,0,19850,20650,0,0,4,1,1,1,1,0,ATK
213843,10,6,3,87,0,19850,20650,0,0,4,1,1,1,0,0,ATK
213843,10,6,3,86,0,19850,20650,0,0,4,1,1,1,0,0,ATK
213843,10,6,3,45,1,19850,20650,0,0,4,1,1,1,0,0,ATK
213843,10,6,3,43,1,19850,20650,0,0,3,1,1,1,0,0,ATK
213843,10,6,3,39,1,19850,20650,0,0,2,1,1,1,0,0,ATK
213843,10,6,3,31,1,19850,20650,0,0,1,1,1,1,0,0,ATK
213843,10,6,3,9,1,19850,20650,0,0,0,1,1,1,0,0,ATK
213843,10,6,3,9,1,19850,20650,0,0,0,1,1,0,0,0,ATK
213843,10,6,3,5,1,19850,20650,0,0,0,0,1,0,0,0,ATK
213843,11,7,3,100,0,22300,12100,0,0,4,1,2,1,1,0,ATK
213843,11,7,3,27,0,22300,12100,0,0,4,0,2,1,1,0,ATK
213843,11,7,3,27,0,22300,12100,0,0,4,0,1,1,1,0,ATK
213843,11,7,3,18,0,22300,12100,0,0,4,0,1,1,1,0,ATK
213843,11,7,3,16,0,22300,12100,0,0,4,0,1,0,1,0,ATK
213843,11,7,3,45,1,22300,12100,0,0,4,0,1,0,1,0,ATK
213843,11,7,3,29,1,22300,12100,0,0,4,0,1,0,0,0,ATK
213843,12,8,3,100,0,24650,22400,0,0,4,1,2,1,1,0,DEF
213843,12,8,3,43,0,24650,22400,0,0,3,1,2,1,1,0,DEF
213843,12,8,3,42,0,24650,22400,0,0,2,1,2,1,1,0,DEF
213843,12,8,3,34,0,24650,22400,0,0,2,1,2,0,1,0,DEF
213843,12,8,3,33,0,24650,22400,0,0,1,1,2,0,1,0,DEF
213843,12,8,3,26,0,24650,22400,0,0,1,0,2,0,1,0,DEF
213843,12,8,3,22,0,24650,22400,0,0,0,0,2,0,1,0,DEF
213843,13,8,4,100,0,3950,4100,0,0,4,1,2,1,1,0,ATK
213843,13,8,4,69,0,3950,4100,0,0,3,1,2,1,1,0,ATK
213843,13,8,4,68,0,3950,4100,0,0,2,1,2,1,1,0,ATK
213843,13,8,4,45,1,3950,4100,0,0,2,1,2,1,1,0,ATK
213843,13,8,4,36,1,3950,4100,0,0,1,1,2,1,1,0,ATK
213843,13,8,4,36,1,3950,4100,0,0,0,1,2,1,1,0,ATK
213843,13,8,4,31,1,3950,4100,0,0,0,1,1,1,1,0,ATK
213843,13,8,4,28,1,3950,4100,0,0,0,1,1,0,1,0,ATK
213843,13,8,4,21,1,3950,4100,0,0,0,0,1,0,1,0,ATK
213843,14,8,5,100,0,3000,15300,0,0,4,1,2,1,1,0,ATK
213843,14,8,5,96,0,3000,15300,0,0,4,0,2,1,1,0,ATK
213843,14,8,5,45,1,3000,15300,0,0,4,0,2,1,1,0,ATK
213843,14,8,5,42,1,3000,15300,0,0,3,0,2,1,1,0,ATK
213843,14,8,5,39,1,3000,15300,0,0,2,0,2,1,1,0,ATK
213843,14,8,5,36,1,3000,15300,0,0,1,0,2,1,1,0,ATK
213843,14,8,5,36,1,3000,15300,0,0,1,0,2,1,1,0,ATK
213843,14,8,5,26,1,3000,15300,0,0,0,0,2,1,1,0,ATK
213843,15,8,6,100,0,21050,19100,0,0,4,1,2,1,1,0,ATK
213843,15,8,6,95,0,21050,19100,0,0,3,1,2,1,1,0,ATK
213843,15,8,6,77,0,21050,19100,0,0,3,1,1,1,1,0,ATK
213843,15,8,6,53,0,21050,19100,0,0,2,1,1,1,1,0,ATK
213843,15,8,6,51,0,21050,19100,0,0,1,1,1,1,1,0,ATK
213843,15,8,6,47,0,21050,19100,0,0,1,1,0,1,1,0,ATK
213843,15,8,6,47,0,21050,19100,0,0,1,1,0,0,1,0,ATK
213843,15,8,6,47,0,21050,19100,0,0,1,1,0,0,0,0,ATK
213843,15,8,6,46,0,21050,19100,0,0,1,0,0,0,0,0,ATK
213843,15,8,6,40,0,21050,19100,0,0,0,0,0,0,0,0,ATK
213843,15,8,6,45,1,21050,19100,0,0,0,0,0,0,0,0,ATK
213843,16,8,7,100,0,8650,23000,0,0,4,1,2,1,1,0,ATK
213843,16,8,7,75,0,8650,23000,0,0,4,1,2,1,1,0,ATK
213843,16,8,7,26,0,8650,23000,0,0,3,1,2,1,1,0,ATK
213843,16,8,7,20,0,8650,23000,0,0,3,0,2,1,1,0,ATK
213843,16,8,7,19,0,8650,23000,0,0,2,0,2,1,1,0,ATK
213843,16,8,7,18,0,8650,23000,0,0,1,0,2,1,1,0,ATK
213843,16,8,7,17,0,8650,23000,0,0,0,0,2,1,1,0,ATK
213843,16,8,7,45,1,8650,23000,0,0,0,0,2,1,1,0,ATK
213843,17,8,8,100,0,22150,24000,0,0,4,1,2,1,1,0,DEF
213843,17,8,8,72,0,22150,24000,0,0,3,1,2,1,1,0,DEF
213843,17,8,8,72,0,22150,24000,0,0,3,1,1,1,1,0,DEF
213843,17,8,8,70,0,22150,24000,0,0,3,1,0,1,1,0,DEF
213843,17,8,8,45,1,22150,24000,0,0,3,1,0,1,1,0,DEF
213843,17,8,8,27,1,22150,24000,0,0,3,1,0,1,0,0,DEF
213843,17,8,8,25,1,22150,24000,0,0,2,1,0,1,0,0,DEF
213843,17,8,8,25,1,22150,24000,0,0,2,1,0,1,0,0,DEF
213843,17,8,8,23,1,22150,24000,0,0,2,1,0,0,0,0,DEF
213843,17,8,8,9,1,22150,24000,0,0,2,1,0,0,0,0,DEF
213843,18,9,8,100,0,23300,23850,0,0,4,1,2,1,1,0,DEF
213843,18,9,8,67,0,23300,23850,0,0,3,1,2,1,1,0,DEF
213843,18,9,8,35,0,23300,23850,0,0,3,1,2,1,1,0,DEF
213843,18,9,8,33,0,23300,23850,0,0,3,1,2,1,0,0,DEF
213843,18,9,8,27,0,23300,23850,0,0,3,1,2,0,0,0,DEF
213843,18,9,8,0,0,23300,23850,0,0,3,1,1,0,0,0,DEF
213843,18,9,8,0,0,23300,23850,0,0,3,1,0,0,0,0,DEF
213843,19,10,8,100,0,23550,22800,0,0,4,1,2,1,1,0,DEF
213843,19,10,8,73,0,23550,22800,0,0,4,1,1,1,1,0,DEF
213843,19,10,8,72,0,23550,22800,0,0,3,1,1,1,1,0,DEF
213843,19,10,8,72,0,23550,22800,0,0,3,1,0,1,1,0,DEF
213843,19,10,8,69,0,23550,22800,0,0,3,1,0,1,1,0,DEF
213843,19,10,8,61,0,23550,22800,0,0,3,1,0,0,1,0,DEF
213843,19,10,8,34,0,23550,22800,0,0,3,0,0,0,1,0,DEF
213843,19,10,8,33,0,23550,22800,0,0,3,0,0,0,0,0,DEF
213843,20,11,8,100,0,25050,11200,0,0,4,1,2,1,1,0,DEF
213843,20,11,8,91,0,25050,11200,0,0,4,1,1,1,1,0,DEF
213843,20,11,8,45,1,25050,11200,0,0,4,1,1,1,1,0,DEF
213843,20,11,8,28,1,25050,11200,0,0,3,1,1,1,1,0,DEF
213843,20,11,8,26,1,25050,11200,0,0,2,1,1,1,1,0,DEF
213843,20,11,8,22,1,25050,11200,0,0,1,1,1,1,1,0,DEF
213843,20,11,8,21,1,25050,11200,0,0,1,1,1,0,1,0,DEF
213843,20,11,8,18,1,25050,11200,0,0,1,1,1,0,1,0,DEF
213843,20,11,8,18,1,25050,11200,0,0,0,1,1,0,1,0,DEF
